AP,AP-101,查核生管是否依業務單位開立之「內部訂單」執行必要之評估後作為採購依據。     
AP,AP-101,查核採購人員是否自「合格廠商名冊」遴選合適之廠商。       
AP,AP-101,查核採購人員是否確實執行詢、比、議價。     
AP,AP-101,查核採購人員是否開立「採購單」依採購程序辦理。     
AP,AP-101,查核「採購單」、「採購單變更通知」於E-Flow作業後否由MIS部門備份存檔於公司系統管理。      
AP,AP-101,查核與海外子公司間之採購交易是否依規定程序辦理。        
AP,AP-101,查核採購變更是否依規定程序辦理。        
AP,AP-101,查核採購人員是否依「採購單」於交期前以電話向廠商確認能否準時交貨。       
AP,AP-101,查核若確定無法如期交貨，採購人員是否與廠商重新確認交期後通知業務、生管及船務。     
AP,AP-102,查核廠商送貨時是否填寫「採購進料檢驗單」，交倉管點收數量無誤後簽收並放置於待驗區。       
AP,AP-102,查核品保是否確實執行品質之檢驗並於「採購進料檢驗單」上簽認。      
AP,AP-102,查核品保是否將檢驗結果填寫於「採購進料檢驗單」,並將每日檢驗之單據登入「進料檢驗記錄表」。       
AP,AP-102,查核經品保檢驗不合格之產品是否確實依「CP-103　與合約不符作業」之規定辦理。        
AP,AP-102,查核倉管是否依規定程序辦理收料入庫。      
AP,AP-102,廠外驗收。       
AP,AP-102,查核品保是否依「採購單」、「工令單」、「出貨通知單」之生產廠商或出貨地點分別安排人員進行外驗。     
AP,AP-102,查核品保依各項檢驗標準檢驗完成後記錄於「出貨檢驗記錄表」經廠商會簽呈權限主管審核後歸檔備查。      
AP,AP-102,查核品保是否將每日檢驗之批量登入「QA檢驗日報表」。      
AP,AP-102,查核廠商是否依判定合格之「出貨檢驗記錄表」開立「採購進料檢驗單」經品保會簽後交倉管辦理入庫。      
AP,AP-102,查核經品保檢驗不合格之產品是否確實依「CP-103　與合約不符作業」之規定辦理。        
AP,AP-102,查核倉管是否依規定程序辦理收料入庫。      
AP,AP-103,查核供應商無法依約適時交貨時，採購是否依規定採取相關緊急措施，呈核決權限後據以辦理。      
AP,AP-103,查核進料檢驗異常及半成品檢驗異常是否依規定程序辦理。      
AP,AP-103,查核成品檢驗異常是否依規定程序辦理。      
AP,AP-103,若原物料、半成品、成品於檢驗不符合規定，但急須使用時是否依「特採作業規範」辦理。        
AP,AP-103,查核進貨退回或折讓是否依規定程序辦理。     
AP,AP-103,查核凡發生交期或品質異常之供應商，採購是否記入「廠商考核統計表」作為考核扣分之依據。    
AP,AP-104,查核新廠商的評估是否依「廠商評估作業規範」辦理。        
AP,AP-104,查核採購及品保部對往來之協力廠是否定期依「廠商考核作業規範」進行考核。     
AP,AP-104,考核結果無法達到公司要求者是否將該廠商排除於「合格廠商名冊」外。        
AP,AP-104,查核品保部每月是否依往來廠商之進料檢驗情形統計於品質月報表或相關表單作為進料品質之評分依據。      
AP,AP-104,查核採購是否依廠商之交貨狀況作為交期查驗之評分依據並依廠商之急單配合及異常處理情形作為配合度查驗之評分依據。      
AP,AP-104,採購是否將考核結果填入「廠商考核統計表」呈權限主管審核。        
AP,AP-104,採購是否依「廠商考核作業規範」對評等結果作適當之處理。   
AP,AP-105,NA
AP,AP-106,查核是否依規定核對「採購驗收對帳明細表」與發票是否相符。        
AP,AP-106,查核會計是否於ERP系統Match PO與發票。        
AP,AP-106,查核會計是否確實審核採購送交之資料無誤後，於ERP系統之AP模組執行核准並將應付帳款拋轉至總帳立帳。      
AP,AP-106,查核會計是否依據經核准之應付憑單及規定程序列印「付款單」。       
AP,AP-106,查核財務是否依「付款單」之票號進行支票之開立。     
AP,AP-106,查核財務完成支票開立後是否於「付款單」蓋「已付款」章，並將支票連同「付款單」及應付憑單呈權限主管核准後用印。      