AO,AO-101,查核生管是否依申請單位之「內部訂單」需求開立「工令單」呈權限主管核准後傳真交協力廠商。 
AO,AO-101,查核所配合之協力廠商是否為合格廠商。  
AO,AO-101,查核「工令單」是否依規定歸檔保管。   
AO,AO-101,若需安排供料事宜遇庫存不足時是否依採購及付款循環之「CP-101採購作業」規定辦理。  
AO,AO-101,查核生管是否依申請單位重新開立之「內部訂單」重發「工令單」並於表單上加蓋變更通知章,經權限主管審核後交予相關單位。   
AO,AO-101,查核倉管供料是否依規定程序辦理。    
AO,AO-101,查核初次生產，研發人員是否召開產品說明並督促協力廠建立作業指導書，以做為製程管制依據。 
AO,AO-101,查核生管是否依「工令單」進行交期控管並與協力廠保持密切聯繫。
AO,AO-101,加工費請款是否依規定程序辦理。 
AO,AO-102,查核品保是否依依生產排程或「出貨通知單」之內容顯示生產廠商或出貨地點，再安排人員進行外驗。       
AO,AO-102,查核海外部分是否由海外事業之品管單位代為處理各項品質問題。       
AO,AO-102,查核品保依各項檢驗標準檢驗完成後記錄於「出貨檢驗記錄表」經廠商會簽後歸檔備查。     
AO,AO-102,查核品保是否將每日檢驗之批量登入「QA檢驗日報表」。      
AO,AO-102,查核廠商是否依判定合格之「出貨檢驗記錄表」開立「採購進料檢驗單」經品保會簽後交相關單位人員辦理入庫。      
AO,AO-102,查核如客戶須前來驗貨或有委託認証公司代驗時，是否由資材單位人員會知相關單位。      
AO,AO-102,經品保檢驗不合格之產品是否確實依「CP-103　與合約不符作業」之規定辦理。   
AO,AO-103,查核收料入庫及發料出庫是否依規定程序辦理。       
AO,AO-103,查核出貨作業是否依規定程序辦理。        
AO,AO-103,查核存貨盤點是否依規定程序辦理。        
AO,AO-103,查核報廢處理是否依規定程序辦理。        
AO,AO-103,查核是否不定期評估存貨投保足額之保險。     
AO,AO-104,查核保養工作是否建立保養標準。     
AO,AO-104,查核保養工作是否依規定程序確實執行。      
AO,AO-104,儀器設備如於平時發生突發性故障，而操作人員無法自行處理時，是否立即向主管報告並派人維修。        
AO,AO-104,抽查「保養記錄卡」或「量規儀器校驗記錄卡」是否確實填寫。        
AO,AO-105,成品之單位成本依BOM進行捲算後，成會人員是否將捲算結果與「工令單」核對。       
AO,AO-105,查核成本之計算是否符合成本會計之規定。     
AO,AO-105,實際製造費用與已分配之製造費用有差異時是否以多分攤或少分攤入帳並視狀況轉入成本或損益。     
AO,AO-105,成會人員於成本結轉後是否就系統輸出之差異報表分析其合理性及差異原因後呈報權限主管據以驗證成本結轉過程之正確性。     