AD,AD-101,查核研發人員是否搜集相關之技術開發資料，隨時掌握同業技術開發進度並進行實際技術之操作，累積技術能力。      
AD,AD-101,查核產品管理單位是否依據市場趨勢分析及客戶反映之需求編製年度「Product Road-Map」作為產品開發之指標。      
AD,AD-101,查核研發單位是否依據「Product Road-Map」編製研發費用預算。       
AD,AD-101,查核新產品提案是否依規定程序辦理。       
AD,AD-101,查核新產品企劃是否依規定程序辦理。  
AD,AD-102,研發單位是否依據經核准之「新產品企劃書」或「新產品提案表」之產品功能規格進行設計。       
AD,AD-102,查核研發單位是否填寫「產品開發時程表」以掌控開發進度。     
AD,AD-102,查核研發設計過程是否依各相關設計規範進行。       
AD,AD-102,查核研發單位是否依「產品研發管制作業程序」備妥設計規劃過程之相關圖面資料以利設計審查之進行。      
AD,AD-102,產品管理單位是否確實召開產品規劃討論會議對研發單位之相關設計進行檢討。     
AD,AD-103,查核樣品試作是否依規定程序辦理。        
AD,AD-103,查核樣品製作完成後，研發單位是否將樣品與圖面核對並確實組裝，以確認整體設計搭配之正確性。     
AD,AD-103,查核樣品若屬ODM/JDM案是否經由業務轉送客戶作最終確認。      
AD,AD-103,查核產品開發階段，各單位是否依「產品研發管制作業程序」要求之時點備妥相關資料於各階段審查會議中討論。      
AD,AD-103,查核業務或產品管理單位是否至e-flow系統填寫「模具製作通知單」呈權限主管核准後交由資材單位通知發包開模廠商。        
AD,AD-103,查核研發單位/產品工程單位是否依「開/試模作業規範」執行作業程序。       
AD,AD-103,查核產品管理單位是否視新產品需求開立「FORECAST」或「內部訂單」呈權限主管核准後通知相關單位進行Pilot-run。       
AD,AD-103,查核試產後，產品管理單位及研發單位是否召開產品發表會。     
AD,AD-103,查核各相關單位是否依「產品研發管制作業程序」備妥新產品相關資料於產品發表會後交文管中心歸檔存查。        
AD,AD-104,查核研發單位是否就開發各階段之技術資料依「文件資料管理程序」予以編號並經研發單位主管審查後交儲存於Server相關機種檔。       
AD,AD-104,圖面審核後是否經由文管中心發行及管制。     
AD,AD-104,查核收到客戶提供之圖面、規格書或技術文件是否經研發相關人員確認後儲存於Server相關機種檔。     
AD,AD-104,查核圖面及技術資料之修訂與廢止是否依規定程序呈核後交文管中心辦理。       
AD,AD-104,查核經核准列管之文件資料，若有其他單位有業務需求調閱者是否填寫「文件需求申請單」經權限主管核准後向文管中心申請。       
AD,AD-105,查核專利權/商標權於申請提案時是否經審慎評估。     
AD,AD-105,決議提出專利權/商標權申請時，提案人是否填寫「專利/商標申請單」連同相關資料呈權限主管核准，經過智財權審核委員會決議通過，再由研發處級主管核准後交予法務/智財單位申請。        
AD,AD-105,專利權/商標權經認證機構核准後，若有他人提出舉發時，是否由法務/智財單位或提案人提出說明以及處理方案。     
AD,AD-105,若專利權/商標權於公開/公告後發現有侵犯他人權利之風險時，法務/智財單位是否召集相關單位，研擬對策並經權限主管核准後執行。       
AD,AD-105,若決議中斷專利權/商標權之正式申請程序時，法務/智財單位是否向代辦機構取回相關申請文件，以免技術文件外流。       
AD,AD-105,專利權/商標權申請得到官方核准後，法務/智財單位是否將相關費用轉財會單位入帳並轉列適當科目。      
AD,AD-105,產品在設計開發階段，是否進行前案技術檢索，且必要時應採取迴避設計以規避或降低風險。       
AD,AD-105,各相關單位應隨時注意同業市場，疑似侵害本公司專利權/商標權者，是否通知法務/智財單位，必要時呈核後採取法律行動。        
AD,AD-105,專利權/商標權之授權應與被授權人簽訂專利權/商標權授權使用書，明訂其範圍、權利及義務。     
AD,AD-105,發現疑似有侵害他人專利權、著作權、商標權及其他智慧財產權情事，是否立即將訊息回饋給法務/智財部門以及管理高層並由法務/智財部門協同相關人員與顧問律師研擬因應對策。       